Genesymbol,Chromosome,ucsc_ID_SNP,F1i_CAST_Reads,F1i_C57_Reads,F1r_CAST_Reads,F1r_C57_Reads,F1i_Chi_Pvalue,F1r_Chi_Pvalue,F1i_parental_bias,F1r_parental_bias,sample,ie_status,parent
Herc3,chr6,uc009cde.1_2608,65,20,21,46,1.06E-06,0.00225634,0.764706,0.686567,poa,,maternal
Herc3,chr6,uc009cde.1_27,26,3,8,28,1.95E-05,0.000858121,0.893471,0.777778,poa,,maternal
Herc3,chr6,uc009cde.1_382,99,33,31,82,9.22E-09,1.61E-06,0.75,0.725664,poa,,maternal
Herc3,chr6,uc009cde.1_763,71,31,30,79,7.48E-05,2.69E-06,0.696078,0.724771,poa,,maternal
Herc3,chr6,uc009cde.1_859,79,32,26,65,8.16E-06,4.35E-05,0.711712,0.714286,poa,,maternal
Herc3,chr6,uc009cdf.1_1181,43,13,18,51,6.10E-05,7.11E-05,0.767857,0.73913,poa,,maternal
Herc3,chr6,uc009cdf.1_1307,26,7,6,19,0.00094141,0.00932238,0.787879,0.76,poa,,maternal
Herc3,chr6,uc009cdf.1_1823,46,13,20,81,1.74E-05,1.28E-09,0.779661,0.80198,poa,,maternal
Herc3,chr6,uc009cdf.1_2036,61,19,24,88,2.66E-06,1.47E-09,0.7625,0.785714,poa,,maternal
Herc3,chr6,uc009cdf.1_2591,57,7,20,52,4.10E-10,0.000162441,0.890625,0.722222,poa,,maternal
Herc3,chr6,uc009cdf.1_2648,65,20,21,46,1.06E-06,0.00225634,0.764706,0.686567,poa,,maternal
Herc3,chr6,uc009cdf.1_3245,106,30,23,90,7.18E-11,2.92E-10,0.779412,0.79646,poa,,maternal
Herc3,chr6,uc009cdf.1_3269,98,27,26,104,2.15E-10,7.86E-12,0.784,0.8,poa,,maternal
Herc3,chr6,uc009cdf.1_3440,24,6,7,37,0.001015,6.11E-06,0.8,0.840909,poa,,maternal
Herc3,chr6,uc009cdf.1_3625,72,20,20,105,5.91E-08,2.90E-14,0.782609,0.84,poa,,maternal
Herc3,chr6,uc009cdf.1_3642,116,42,41,199,3.93E-09,2.01E-24,0.734177,0.829167,poa,,maternal
Herc3,chr6,uc009cdf.1_3645,109,40,34,191,1.58E-08,1.23E-25,0.731544,0.848889,poa,,maternal
Herc3,chr6,uc009cdf.1_3659,84,34,32,133,4.17E-06,3.76E-15,0.711864,0.806061,poa,,maternal
Herc3,chr6,uc009cdf.1_3771,148,51,21,157,6.15E-12,2.12E-24,0.743719,0.882023,poa,,maternal
Herc3,chr6,uc009cdf.1_3808,36,14,13,28,0.00186285,0.0191496,0.72,0.682927,poa,,maternal
Herc3,chr6,uc009cdf.1_3836,61,15,15,74,1.32E-07,4.00E-10,0.802632,0.831461,poa,,maternal
Herc3,chr6,uc009cdf.1_3884,83,38,24,108,4.30E-05,2.65E-13,0.68595,0.818182,poa,,maternal
Herc3,chr6,uc009cdf.1_422,99,33,31,82,9.22E-09,1.61E-06,0.75,0.725664,poa,,maternal
Herc3,chr6,uc009cdf.1_4388,14,5,9,28,0.0389475,0.00178665,0.736842,0.756757,poa,,maternal
Herc3,chr6,uc009cdf.1_803,71,31,30,79,7.48E-05,2.69E-06,0.696078,0.724771,poa,,maternal
Herc3,chr6,uc009cdf.1_899,79,32,26,65,8.16E-06,4.35E-05,0.711712,0.714286,poa,,maternal
Herc3,chr6,uc009cdh.1_1095,72,20,20,105,5.91E-08,2.90E-14,0.782609,0.84,poa,,maternal
Herc3,chr6,uc009cdh.1_1112,116,42,41,199,3.93E-09,2.01E-24,0.734177,0.829167,poa,,maternal
Herc3,chr6,uc009cdh.1_1129,84,34,32,133,4.17E-06,3.76E-15,0.711864,0.806061,poa,,maternal
Herc3,chr6,uc009cdh.1_1241,148,51,21,157,6.15E-12,2.12E-24,0.743719,0.882023,poa,,maternal
Herc3,chr6,uc009cdh.1_1115,109,40,34,191,1.58E-08,1.23E-25,0.731544,0.848889,poa,,maternal
Herc3,chr6,uc009cdh.1_1306,61,15,15,74,1.32E-07,4.00E-10,0.802632,0.831461,poa,,maternal
Herc3,chr6,uc009cdh.1_1278,36,14,13,28,0.00186285,0.0191496,0.72,0.682927,poa,,maternal
Herc3,chr6,uc009cdh.1_1354,83,38,24,108,4.30E-05,2.65E-13,0.68595,0.818182,poa,,maternal
Herc3,chr6,uc009cdh.1_715,106,30,23,90,7.18E-11,2.92E-10,0.779412,0.79646,poa,,maternal
Herc3,chr6,uc009cdh.1_739,98,27,26,104,2.15E-10,7.86E-12,0.784,0.8,poa,,maternal
Herc3,chr6,uc009cdh.1_1858,14,5,9,28,0.0389475,0.00178665,0.736842,0.756757,poa,,maternal
Herc3,chr6,uc009cdh.1_910,24,6,7,37,0.001015,6.11E-06,0.8,0.840909,poa,,maternal
Igf2,chr7,uc009kod.1_2313,31,9,12,73,0.000504218,3.68E-11,0.775,0.858824,poa,,maternal
Igf2,chr7,uc009koc.1_3344,31,9,12,73,0.000504218,3.68E-11,0.775,0.858824,poa,,maternal
Inpp5f,chr7,uc009jzc.1_1355,21,8,13,37,0.0157768,0.000688514,0.724138,0.74,poa,known,maternal
Inpp5f,chr7,uc009jzc.1_1367,31,13,13,40,0.00665561,0.000208297,0.704545,0.754717,poa,known,maternal
Kcnc4,chr3,uc008qxa.1_1139,77,51,41,65,0.0215563,0.0197488,0.601562,0.613208,poa,,maternal
Kcnk9,chr15,uc007wbk.1_81,126,1,2,139,1.37E-28,8.54E-31,0.991345,0.985117,poa,known,maternal
KIAA1768,chr7,uc009kge.1_423,54,35,40,73,0.04401,0.00190679,0.606742,0.646018,poa,,maternal
Kndc1,chr7,uc009kgd.1_3683,54,35,40,73,0.04401,0.00190679,0.606742,0.646018,poa,,maternal
Lphn3,chr5,uc008xwk.1_1704,42,24,19,35,0.0267157,0.0294564,0.636364,0.648148,poa,,maternal
Lphn3,chr5,uc008xwl.1_1673,42,24,19,35,0.0267157,0.0294564,0.636364,0.648148,poa,,maternal
Lphn3,chr5,uc008xwm.1_1515,42,24,19,35,0.0267157,0.0294564,0.636364,0.648148,poa,,maternal
Lphn3,chr5,uc008xwn.1_1301,42,24,19,35,0.0267157,0.0294564,0.636364,0.648148,poa,,maternal
Lphn3,chr5,uc008xwo.1_1002,42,24,19,35,0.0267157,0.0294564,0.636364,0.648148,poa,,maternal
Lphn3,chr5,uc008xwp.1_1206,42,24,19,35,0.0267157,0.0294564,0.636364,0.648148,poa,,maternal
Lphn3,chr5,uc008xwq.1_95,42,24,19,35,0.0267157,0.0294564,0.636364,0.648148,poa,,maternal
Lrp1,chr10,uc007hjx.1_4925,125,91,117,151,0.0207003,0.0378126,0.578704,0.563433,poa,,maternal
Lrp11,chr10,uc007ehv.1_1004,124,94,103,137,0.0421682,0.0281858,0.568807,0.570833,poa,,maternal
Lrp11,chr10,uc007ehw.1_989,124,94,103,137,0.0421682,0.0281858,0.568807,0.570833,poa,,maternal
Lsm14a,chr7,uc009gjc.1_980,40,21,16,30,0.0149867,0.039,0.655738,0.652174,poa,,maternal
Lsm14a,chr7,uc009gjd.1_2232,40,21,16,30,0.0149867,0.039,0.655738,0.652174,poa,,maternal
Mcm7,chr5,uc009aeu.1_2056,18,7,4,25,0.0278069,9.64E-05,0.72,0.862069,poa,,maternal
mKIAA1685,chr12,uc007mwt.1_1558,12,4,5,15,0.0455003,0.0253473,0.75,0.75,poa,,maternal
Moap1,chr12,uc007ouk.2_659,31,13,11,24,0.00665561,0.0279918,0.704545,0.685714,poa,,maternal
Moap1,chr12,uc007oun.1_659,31,13,11,24,0.00665561,0.0279918,0.704545,0.685714,poa,,maternal
Mon2,chr10,uc007hgl.1_1131,38,20,20,35,0.0181025,0.0431144,0.655172,0.636364,poa,,maternal
Mon2,chr10,uc007hgk.1_1133,38,20,20,35,0.0181025,0.0431144,0.655172,0.636364,poa,,maternal
Mtap2,chr1,uc007bhz.1_3200,144,108,160,200,0.0233422,0.035015,0.571429,0.555556,poa,,maternal
Mtap2,chr1,uc007bic.1_2909,144,108,160,200,0.0233422,0.035015,0.571429,0.555556,poa,,maternal
Mtap2,chr1,uc007bie.1_2785,144,108,160,200,0.0233422,0.035015,0.571429,0.555556,poa,,maternal
Mthfr,chr4,uc008vtu.1_1117,17,5,6,17,0.0105152,0.0218101,0.772727,0.73913,poa,,maternal
Mthfr,chr4,uc008vtx.1_1161,17,5,6,17,0.0105152,0.0218101,0.772727,0.73913,poa,,maternal
Mthfr,chr4,uc008vty.1_1161,17,5,6,17,0.0105152,0.0218101,0.772727,0.73913,poa,,maternal
Nkiras2,chr11,uc007llt.1_909,11,3,3,16,0.0325094,0.00285994,0.785714,0.842105,poa,,maternal
Nkiras2,chr11,uc007llu.1_905,11,3,3,16,0.0325094,0.00285994,0.785714,0.842105,poa,,maternal
Nt5c3,chr6,uc009cbq.1_1078,29,13,22,40,0.0135547,0.0222541,0.690476,0.645161,poa,,maternal
Nt5c3,chr6,uc009cbr.1_1133,29,13,22,40,0.0135547,0.0222541,0.690476,0.645161,poa,,maternal
P2rx4,chr5,uc008zls.1_958,21,10,6,20,0.0481935,0.00603956,0.677419,0.769231,poa,,maternal
P2rx4,chr5,uc008zlt.1_877,21,10,6,20,0.0481935,0.00603956,0.677419,0.769231,poa,,maternal
P2rx4,chr5,uc008zlu.1_958,21,10,6,20,0.0481935,0.00603956,0.677419,0.769231,poa,,maternal
P2rx4,chr5,uc008zlv.1_877,21,10,6,20,0.0481935,0.00603956,0.677419,0.769231,poa,,maternal
Pafah1b3,chr7,uc009fsf.1_390,82,53,55,97,0.012563,0.000657654,0.607407,0.638158,poa,,maternal
Pafah1b3,chr7,uc009fsg.1_392,82,53,55,97,0.012563,0.000657654,0.607407,0.638158,poa,,maternal
Pcdhb12,chr18,uc008epx.1_128,9,2,4,15,0.0348085,0.0116169,0.818182,0.789474,poa,,maternal
Plxna1,chr6,uc009cwg.1_792,24,11,8,21,0.0279918,0.0157768,0.685714,0.721649,poa,,maternal
Ppp1r9a,chr6,uc009avx.1_2884,71,45,40,65,0.0157768,0.0146974,0.612069,0.619048,poa,known,maternal
Ppp1r9a,chr6,uc009avx.1_3393,52,21,35,54,0.000285321,0.04401,0.712329,0.606742,poa,known,maternal
Ppp1r9a,chr6,uc009avx.1_3909,41,21,29,62,0.0110852,0.000541501,0.66129,0.681319,poa,known,maternal
Ppp1r9a,chr6,uc009avx.1_5358,80,56,46,74,0.0395918,0.0105871,0.588235,0.616667,poa,known,maternal
Ppp1r9a,chr6,uc009avx.1_5750,78,55,61,89,0.0461135,0.0222431,0.586466,0.593333,poa,known,maternal
Ppp1r9a,chr6,uc009avx.1_7529,58,30,32,50,0.00283754,0.0468374,0.659091,0.609756,poa,known,maternal
Ppp1r9a,chr6,uc009avx.1_8617,89,61,74,108,0.0222431,0.0117272,0.593333,0.593407,poa,known,maternal
Ppp1r9a,chr6,uc009avx.1_9140,75,52,60,100,0.0412588,0.0015654,0.590551,0.625,poa,known,maternal
Ppp1r9a,chr6,uc009avx.1_9271,70,44,60,90,0.0148867,0.0143059,0.614035,0.6,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_2955,71,45,40,65,0.0157768,0.0146974,0.612069,0.619048,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_3464,52,21,35,54,0.000285321,0.04401,0.712329,0.606742,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_3980,41,21,29,62,0.0110852,0.000541501,0.66129,0.681319,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_5429,80,56,46,74,0.0395918,0.0105871,0.588235,0.616667,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_5821,78,55,61,89,0.0461135,0.0222431,0.586466,0.593333,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_7600,58,30,32,50,0.00283754,0.0468374,0.659091,0.609756,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_8688,89,61,74,108,0.0222431,0.0117272,0.593333,0.593407,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_9211,75,52,60,100,0.0412588,0.0015654,0.590551,0.625,poa,known,maternal
Ppp1r9a,chr6,uc009avy.1_9342,70,44,60,90,0.0148867,0.0143059,0.614035,0.6,poa,known,maternal
Ppp1r9a,chr6,uc009awb.1_2901,71,45,40,65,0.0157768,0.0146974,0.612069,0.619048,poa,known,maternal
Rab15,chr12,uc007nyt.1_1307,78,54,72,102,0.0367139,0.0229483,0.590909,0.586207,poa,,maternal
Rab6b,chr9,uc009rgf.1_34,61,16,0,14,2.92E-07,0.000182811,0.792208,0.985915,poa,,maternal
Rasa3,chr8,uc009kye.1_446,50,29,30,59,0.0181431,0.00211214,0.632911,0.662921,poa,,maternal
Scamp5,chr9,uc009puw.1_836,346,285,282,335,0.0151668,0.0328674,0.548336,0.54295,poa,,maternal
Scamp5,chr9,uc009pux.1_722,346,285,282,335,0.0151668,0.0328674,0.548336,0.54295,poa,,maternal
Slc41a1,chr1,uc007cnu.1_1782,49,30,29,47,0.0325438,0.0389475,0.620253,0.618421,poa,,maternal
Sptlc1,chr13,uc007qnk.1_2317,45,26,22,51,0.0241405,0.000688311,0.633803,0.69863,poa,,maternal
Syt6,chr3,uc008qtd.1_1722,13,1,4,12,0.00134064,0.0455003,0.921986,0.745342,poa,,maternal
Tacc1,chr8,uc009lfs.1_1161,40,21,10,31,0.0149867,0.00103936,0.655738,0.756098,poa,,maternal
Tacc1,chr8,uc009lfu.1_1161,40,21,10,31,0.0149867,0.00103936,0.655738,0.756098,poa,,maternal
Tacr1,chr6,uc009clh.1_828,26,11,8,18,0.0136637,0.0498602,0.702703,0.692308,poa,,maternal
Tacr1,chr6,uc009cli.1_735,26,11,8,18,0.0136637,0.0498602,0.702703,0.692308,poa,,maternal
Trp53i11,chr2,uc008lfq.1_1657,95,56,53,77,0.0015047,0.0352966,0.629139,0.592308,poa,,maternal
Trp53i11,chr2,uc008lfr.1_1792,95,56,53,77,0.0015047,0.0352966,0.629139,0.592308,poa,,maternal
Trp53i11,chr2,uc008lfs.1_1660,95,56,53,77,0.0015047,0.0352966,0.629139,0.592308,poa,,maternal
Txndc13,chr2,uc008mnt.1_3969,123,89,92,135,0.0195367,0.00431711,0.580189,0.594714,poa,,maternal
Ube3a,chr7,uc009heh.1_129,69,28,42,66,3.14E-05,0.0209213,0.71134,0.611111,poa,known,maternal
Ube3a,chr7,uc009hei.1_127,69,28,42,66,3.14E-05,0.0209213,0.71134,0.611111,poa,known,maternal
Ube3a,chr7,uc009hej.1_127,69,28,42,66,3.14E-05,0.0209213,0.71134,0.611111,poa,known,maternal
Zim1,chr7,uc009fbv.1_1340,26,2,0,28,5.74E-06,1.21E-07,0.925267,0.992908,poa,known,maternal
Zim1,chr7,uc009fbv.1_1337,25,2,0,25,9.58E-06,5.73E-07,0.922509,0.992063,poa,known,maternal
Zim1,chr7,uc009fbv.1_1529,23,1,1,17,7.10E-06,0.000162441,0.954357,0.939227,poa,known,maternal
Zim1,chr7,uc009fbv.1_2077,11,0,1,18,0.000911119,9.62E-05,0.982143,0.942408,poa,known,maternal
Zim1,chr7,uc009fbv.1_1787,17,0,1,15,3.74E-05,0.000465258,0.988372,0.931677,poa,known,maternal
Zim1,chr7,uc009fbv.1_2781,11,1,1,28,0.00389242,5.34E-07,0.909091,0.962199,poa,known,maternal
Zim1,chr7,uc009fbv.1_395,15,1,0,31,0.000465258,2.58E-08,0.931677,0.99359,poa,known,maternal
Zim1,chr7,uc009fbv.1_926,38,0,3,34,7.07E-10,3.46E-07,0.994764,0.916442,poa,known,maternal
1810020D17Rik,chr7,uc009ijj.1_373,33,60,52,21,0.00511391,0.000285321,0.645161,0.712329,poa,,paternal
1810037I17Rik,chr3,uc008rey.1_228,77,109,120,76,0.0189581,0.00167307,0.586021,0.612245,poa,,paternal
1810044A24Rik,chr15,uc007wbn.1_3721,0,10,20,0,0.0015654,7.74E-06,0.980392,0.990099,poa,,paternal
1810044A24Rik,chr15,uc007wbn.1_4188,0,13,10,1,0.000311491,0.00665561,0.984848,0.900901,poa,,paternal
1810044A24Rik,chr15,uc007wbn.1_4207,0,12,22,0,0.000532006,2.73E-06,0.983607,0.990991,poa,,paternal
2310044G17Rik,chr12,uc007oic.1_431,23,42,64,41,0.0184401,0.0247957,0.646154,0.609524,poa,,paternal
2310044G17Rik,chr12,uc007oid.1_429,23,42,64,41,0.0184401,0.0247957,0.646154,0.609524,poa,,paternal
2310044H10Rik,chr7,uc009gpp.1_414,238,324,405,152,0.000285967,8.20E-27,0.576512,0.727109,poa,,paternal
2310044H10Rik,chr7,uc009gpq.1_414,238,324,405,152,0.000285967,8.20E-27,0.576512,0.727109,poa,,paternal
2900057K09Rik,chr7,uc009img.1_5993,12,24,26,5,0.0455003,0.000162132,0.666667,0.83871,poa,,paternal
2900057K09Rik,chr7,uc009img.1_5994,12,24,24,5,0.0455003,0.000418378,0.666667,0.827586,poa,,paternal
A730017C20Rik,chr18,uc008ezt.1_1485,97,128,158,122,0.0387656,0.0314437,0.568889,0.564286,poa,,paternal
A730017C20Rik,chr18,uc008ezu.1_1466,97,128,158,122,0.0387656,0.0314437,0.568889,0.564286,poa,,paternal
A930034L06Rik,chr2,uc008nqd.1_1116,331,400,440,381,0.0107089,0.0394833,0.547196,0.535932,poa,,paternal
A930034L06Rik,chr2,uc008nqe.1_1196,331,400,440,381,0.0107089,0.0394833,0.547196,0.535932,poa,,paternal
Ablim2,chr5,uc008xee.1_1614,83,115,163,50,0.0229575,9.74E-15,0.580808,0.765258,poa,,paternal
Ablim2,chr5,uc008xef.1_1584,83,115,163,50,0.0229575,9.74E-15,0.580808,0.765258,poa,,paternal
Ablim2,chr5,uc008xeg.1_1482,83,115,163,50,0.0229575,9.74E-15,0.580808,0.765258,poa,,paternal
ABLIM2,chr5,uc008xeh.1_1581,83,115,163,50,0.0229575,9.74E-15,0.580808,0.765258,poa,,paternal
Ablim2,chr5,uc008xei.1_1508,83,115,163,50,0.0229575,9.74E-15,0.580808,0.765258,poa,,paternal
Acrbp,chr6,uc009dth.1_2694,10,30,19,5,0.0015654,0.00426672,0.75,0.791667,poa,,paternal
Adcy9,chr16,uc007xzq.1_2154,5,15,9,2,0.0253473,0.0348085,0.746269,0.818182,poa,,paternal
Adcy9,chr16,uc007xzr.1_2655,5,15,9,2,0.0253473,0.0348085,0.746269,0.818182,poa,,paternal
Adcy9,chr16,uc007xzs.1_2878,5,15,9,2,0.0253473,0.0348085,0.746269,0.818182,poa,,paternal
Adrbk2,chr5,uc008ytt.1_2957,16,31,37,19,0.0286714,0.0161569,0.659574,0.660714,poa,,paternal
Adrbk2,chr5,uc008ytu.1_2996,16,31,37,19,0.0286714,0.0161569,0.659574,0.660714,poa,,paternal
AF217545,chr6,uc009bfw.1_1152,0,276,193,1,0,3.15E-43,0.999276,0.994333,poa,known,paternal
AF217545,chr6,uc009bfw.1_1368,0,505,512,1,0,0,0.999604,0.997856,poa,known,paternal
AF217545,chr6,uc009bfw.1_2576,0,56,71,0,7.25E-14,3.57E-17,0.996441,0.997191,poa,known,paternal
AF217545,chr6,uc009bfw.1_1543,1,585,434,0,0,0,0.998123,0.999539,poa,known,paternal
AF217545,chr6,uc009bfw.1_398,0,780,505,0,0,0,0.999744,0.999604,poa,known,paternal
AF217545,chr6,uc009bfw.1_401,1,759,530,1,0,0,0.998553,0.997929,poa,known,paternal
AF217545,chr6,uc009bfw.1_1907,0,17,33,0,3.74E-05,9.22E-09,0.988372,0.993976,poa,known,paternal
AF217545,chr6,uc009bfw.1_2559,0,34,59,0,5.51E-09,1.58E-14,0.994152,0.996622,poa,known,paternal
AF217545,chr6,uc009bfw.1_333,6,865,632,8,0,0,0.992997,0.9875,poa,known,paternal
AI854703,chr6,uc009bvd.1_1601,18,36,39,15,0.0143059,0.00109084,0.666667,0.722222,poa,,paternal
AI854703,chr6,uc009bve.1_1886,18,36,39,15,0.0143059,0.00109084,0.666667,0.722222,poa,,paternal
AI894139,chr6,uc009btr.1_544,6,21,21,9,0.00389242,0.0284597,0.777778,0.7,poa,,paternal
AI894139,chr6,uc009bts.1_544,6,21,21,9,0.00389242,0.0284597,0.777778,0.7,poa,,paternal
AK035645,chr7,uc009hep.1_1314,0,14,17,0,0.000182811,3.74E-05,0.985915,0.988372,poa,,paternal
AK045535,chr7,uc009hez.1_617,2,67,94,3,5.07E-15,2.47E-20,0.971014,0.969072,poa,,paternal
AK080655,chr7,uc009hfb.1_779,0,12,23,0,0.000532006,1.62E-06,0.983607,0.991379,poa,,paternal
AK080655,chr7,uc009hfb.1_331,0,10,11,0,0.0015654,0.000911119,0.980392,0.982143,poa,,paternal
AK080655,chr7,uc009hfb.1_78,0,19,23,0,1.31E-05,1.62E-06,0.989583,0.991379,poa,,paternal
AK080655,chr7,uc009hfb.1_569,2,12,20,0,0.00752632,7.74E-06,0.857143,0.990099,poa,,paternal
AK080946,chr16,uc007zwx.1_665,154,196,194,103,0.0247685,1.29E-07,0.56,0.653199,poa,,paternal
AK132765,chr7,uc009iiu.1_417,25,46,45,24,0.012694,0.0114681,0.647887,0.652174,poa,,paternal
AK147993,chr12,uc007pak.1_3970,2,13,10,2,0.0045087,0.0209213,0.866667,0.833333,poa,,paternal
Aldh3a2,chr11,uc007jhf.1_955,8,20,15,6,0.0233422,0.0495346,0.714286,0.714286,poa,,paternal
Aldh7a1,chr18,uc008eyn.1_1093,60,93,91,15,0.00763288,1.56E-13,0.607843,0.858491,poa,,paternal
Aldh7a1,chr18,uc008eyn.1_2051,7,31,37,5,0.000098884,7.90E-07,0.815789,0.87886,poa,,paternal
Aldh7a1,chr18,uc008eyn.1_2543,8,29,18,3,0.000555667,0.00106311,0.783784,0.853081,poa,,paternal
Aldh7a1,chr18,uc008eyn.1_436,58,120,80,25,3.37E-06,7.99E-08,0.674157,0.761905,poa,,paternal
Aldh7a1,chr18,uc008eyn.1_919,51,106,98,23,1.14E-05,9.22E-12,0.675159,0.809917,poa,,paternal
Aldh7a1,chr18,uc008eyo.1_1104,51,106,98,23,1.14E-05,9.22E-12,0.675159,0.809917,poa,,paternal
Aldh7a1,chr18,uc008eyo.1_1278,60,93,91,15,0.00763288,1.56E-13,0.607843,0.858491,poa,,paternal
Aldh7a1,chr18,uc008eyo.1_2236,7,31,37,5,0.000098884,7.90E-07,0.815789,0.87886,poa,,paternal
Aldh7a1,chr18,uc008eyo.1_2728,8,29,18,3,0.000555667,0.00106311,0.783784,0.853081,poa,,paternal
Aldh7a1,chr18,uc008eyo.1_621,58,120,80,25,3.37E-06,7.99E-08,0.674157,0.761905,poa,,paternal
Ap2a1,chr7,uc009grv.1_3396,70,97,148,63,0.0366787,4.87E-09,0.580838,0.701422,poa,,paternal
Ap2a1,chr7,uc009grw.1_3330,70,97,148,63,0.0366787,4.87E-09,0.580838,0.701422,poa,,paternal
Apba2,chr7,uc009hgj.1_2090,122,160,165,90,0.0236439,2.64E-06,0.567376,0.647059,poa,,paternal
Apba2,chr7,uc009hgj.1_164,73,104,88,45,0.0198007,0.000192567,0.587571,0.661654,poa,,paternal
Apc,chr18,uc008eke.1_6677,14,33,31,16,0.00558098,0.0286714,0.702128,0.659574,poa,,paternal
Arbp,chr5,uc008zed.1_857,264,338,318,265,0.00256121,0.028161,0.561462,0.545455,poa,,paternal
Arhgef11,chr3,uc008psl.1_2339,31,51,42,23,0.0272004,0.0184401,0.621951,0.646154,poa,,paternal
Arhgef11,chr3,uc008psm.1_2426,31,51,42,23,0.0272004,0.0184401,0.621951,0.646154,poa,,paternal
Arhgef11,chr3,uc008psn.1_1965,31,51,42,23,0.0272004,0.0184401,0.621951,0.646154,poa,,paternal
Arhgef17,chr7,uc009inu.1_2852,141,195,207,108,0.00321973,2.43E-08,0.580357,0.657143,poa,,paternal
Arhgef17,chr7,uc009inu.1_2927,105,142,139,77,0.0185599,2.46E-05,0.574899,0.643519,poa,,paternal
Arhgef17,chr7,uc009inv.1_6197,141,195,207,108,0.00321973,2.43E-08,0.580357,0.657143,poa,,paternal
Arhgef17,chr7,uc009inv.1_6272,105,142,139,77,0.0185599,2.46E-05,0.574899,0.643519,poa,,paternal
Arl6ip1,chr7,uc009jjo.1_173,185,225,251,164,0.0482161,1.95E-05,0.548781,0.604819,poa,,paternal
Arnt2,chr7,uc009ief.1_2951,107,178,144,98,2.60E-05,0.00310656,0.624561,0.595041,poa,,paternal
Arnt2,chr7,uc009ief.1_4324,48,93,103,45,0.000150839,1.86E-06,0.659574,0.695946,poa,,paternal
Arnt2,chr7,uc009ieg.1_2751,107,178,144,98,2.60E-05,0.00310656,0.624561,0.595041,poa,,paternal
Arnt2,chr7,uc009ieg.1_4124,48,93,103,45,0.000150839,1.86E-06,0.659574,0.695946,poa,,paternal
Arnt2,chr7,uc009ieh.1_2692,107,178,144,98,2.60E-05,0.00310656,0.624561,0.595041,poa,,paternal
Arnt2,chr7,uc009ieh.1_4065,48,93,103,45,0.000150839,1.86E-06,0.659574,0.695946,poa,,paternal
Arrb1,chr7,uc009ilu.1_1770,37,75,83,38,0.000329839,4.30E-05,0.669643,0.68595,poa,,paternal
Arrb1,chr7,uc009ilu.1_5689,63,92,99,50,0.0198413,5.96E-05,0.593548,0.66443,poa,,paternal
Arrb1,chr7,uc009ilv.1_1746,37,75,83,38,0.000329839,4.30E-05,0.669643,0.68595,poa,,paternal
Arrb1,chr7,uc009ilv.1_5665,63,92,99,50,0.0198413,5.96E-05,0.593548,0.66443,poa,,paternal
BC023202,chr12,uc007ney.1_3289,41,68,59,39,0.009706,0.0433518,0.623853,0.602041,poa,,paternal
BC023814,chr3,uc008pth.1_2395,59,86,108,56,0.0249466,0.000048964,0.593103,0.658537,poa,,paternal
BC070450,chr7,uc009heo.1_4867,0,24,17,0,9.63E-07,3.74E-05,0.991736,0.988372,poa,known,paternal
BC070450,chr7,uc009heo.1_4850,0,23,19,0,1.62E-06,1.31E-05,0.991379,0.989583,poa,known,paternal
BC070450,chr7,uc009heo.1_4687,0,10,11,0,0.0015654,0.000911119,0.980392,0.982143,poa,known,paternal
BC070450,chr7,uc009heo.1_4680,0,13,14,0,0.000311491,0.000182811,0.984848,0.985915,poa,known,paternal
BC070450,chr7,uc009heo.1_4324,0,14,28,0,0.000182811,1.21E-07,0.985915,0.992908,poa,known,paternal
BC070450,chr7,uc009heo.1_3276,0,14,18,0,0.000182811,2.21E-05,0.985915,0.989011,poa,known,paternal
BC070450,chr7,uc009heo.1_2949,0,12,12,0,0.000532006,0.000532006,0.983607,0.983607,poa,known,paternal
BC070450,chr7,uc009heo.1_2349,0,14,17,0,0.000182811,3.74E-05,0.985915,0.988372,poa,known,paternal
Bcl2l1,chr2,uc008ngi.1_1101,30,65,71,49,0.000329507,0.0446097,0.684211,0.591667,poa,,paternal
Bcl2l1,chr2,uc008ngi.1_930,66,92,113,76,0.0385978,0.00711626,0.582278,0.597884,poa,,paternal
Bcl2l1,chr2,uc008ngj.1_1355,66,92,113,76,0.0385978,0.00711626,0.582278,0.597884,poa,,paternal
Bcl2l1,chr2,uc008ngk.1_1494,30,65,71,49,0.000329507,0.0446097,0.684211,0.591667,poa,,paternal
Bcl2l1,chr2,uc008ngk.1_1323,66,92,113,76,0.0385978,0.00711626,0.582278,0.597884,poa,,paternal
Bcl2l1,chr2,uc008ngj.1_1526,30,65,71,49,0.000329507,0.0446097,0.684211,0.591667,poa,,paternal
Bcl2l1,chr2,uc008ngl.1_1478,66,92,113,76,0.0385978,0.00711626,0.582278,0.597884,poa,,paternal
Bcl2l1,chr2,uc008ngl.1_1649,30,65,71,49,0.000329507,0.0446097,0.684211,0.591667,poa,,paternal
Bcl2l1,chr2,uc008ngm.1_1482,30,65,71,49,0.000329507,0.0446097,0.684211,0.591667,poa,,paternal
